order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag,total_spent
032F8DD7,C17656,Baju Oversize,Fashion,"137,532.00",3,ShopeePay,3,07/02/2024,1,412596
A9D0D86B,C59515,Coklat Bubuk,Makanan & Minuman,"42,831.00",2,COD,1,07/02/2024,0,85662
614D982B,C31681,Set Pisau Dapur,Rumah Tangga,"79,020.00",3,COD,1,07/02/2024,1,237060
79A1CF93,C67464,Vitamin C,Kesehatan,"491,583.00",2,Transfer Bank,2,07/02/2024,0,983166
24704C18,C94889,Hoodie Polos,Fashion,"173,016.00",1,Kartu Kredit,3,08/02/2024,0,173016
AD0B85A7,C43903,Mie Instan Premium,Makanan & Minuman,"120,514.00",3,ShopeePay,1,08/02/2024,0,361542
3A185EBB,C79750,Hijab,Fashion,"140,672.00",3,COD,2,08/02/2024,0,422016
417E72E2,C11210,RC Car,Mainan,"108,745.00",2,COD,4,08/02/2024,0,217490
37D4527B,C49056,Alat Vakum Mini,Otomotif,"369,054.00",1,Kartu Kredit,2,08/02/2024,0,369054
04A63461,C78541,Smartwatch,Elektronik,"237,778.00",3,Kartu Kredit,1,08/02/2024,1,713334
D9642770,C84322,Granola,Makanan & Minuman,"17,422.00",1,COD,3,08/02/2024,0,17422
76AF3CF5,C39311,Hijab,Fashion,"182,774.00",3,COD,1,08/02/2024,0,548322
588A0A85,C46779,Headphone Bluetooth,Elektronik,"162,972.00",3,GoPay,2,08/02/2024,0,488916
C325CE49,C83408,Mie Instan Premium,Makanan & Minuman,"174,193.00",1,Kartu Kredit,3,08/02/2024,0,174193
25C1AE5E,C93205,Celana Jogger,Fashion,"379,646.00",2,ShopeePay,2,08/02/2024,0,759292
B2110FC4,C78225,Skincare Toner,Kecantikan,"44,547.00",1,ShopeePay,3,08/02/2024,0,44547
D6E8433A,C98120,Tempat Sampah Mini,Rumah Tangga,"101,953.00",3,Kartu Kredit,1,08/02/2024,0,305859
AF36112B,C38475,Vitamin C,Kesehatan,"407,745.00",3,Kartu Kredit,5,08/02/2024,0,1223235
3FCB823D,C47793,Set Pisau Dapur,Rumah Tangga,"171,559.00",1,COD,1,08/02/2024,0,171559
933539,C91914,Power Bank,Elektronik,"405,306.00",2,Kartu Kredit,2,08/02/2024,0,810612
A3941E52,C11640,Foundation,Kecantikan,"118,251.00",2,GoPay,2,08/02/2024,1,236502
21F90A6D,C16905,Alat Vakum Mini,Otomotif,"127,468.00",1,ShopeePay,2,08/02/2024,0,127468
580E11C2,C18491,Granola,Makanan & Minuman,"355,201.00",2,Transfer Bank,1,08/02/2024,0,710402
6757673F,C37423,Alat Vakum Mini,Otomotif,"348,144.00",2,ShopeePay,5,08/02/2024,0,696288
B6ACA3B9,C73482,Boneka Anime,Mainan,"131,549.00",3,COD,3,09/02/2024,0,394647
2E26F00B,C62316,Vitamin C,Kesehatan,"78,451.00",1,ShopeePay,5,09/02/2024,0,78451
F80BF7CB,C33908,Mie Instan Premium,Makanan & Minuman,"169,747.00",2,Transfer Bank,5,09/02/2024,0,339494
DE1C3EF3,C80944,Puzzle 1000pcs,Mainan,"154,867.00",1,GoPay,3,09/02/2024,0,154867
ADC135DD,C47924,Hijab,Fashion,"90,931.00",2,COD,3,09/02/2024,0,181862
DDAD2703,C31089,Mie Instan Premium,Makanan & Minuman,"28,884.00",3,Transfer Bank,3,09/02/2024,0,86652
6E81120D,C68921,Pengharum Mobil,Otomotif,"291,024.00",2,ShopeePay,5,09/02/2024,1,582048
C92E3F0F,C58107,Pengharum Mobil,Otomotif,"438,803.00",1,COD,4,09/02/2024,0,438803
B61C6AE8,C19116,Skincare Toner,Kecantikan,"468,191.00",3,GoPay,1,09/02/2024,0,1404573
DFFF27D2,C17149,Hijab,Fashion,"373,641.00",2,ShopeePay,4,09/02/2024,0,747282
800151F2,C71487,Baju Oversize,Fashion,"50,677.00",2,ShopeePay,3,09/02/2024,1,101354
EE00F17D,C20757,Granola,Makanan & Minuman,"146,364.00",2,Transfer Bank,1,09/02/2024,0,292728
2333166A,C93753,Headphone Bluetooth,Elektronik,"129,452.00",2,GoPay,2,09/02/2024,0,258904
52D13677,C59715,RC Car,Mainan,"244,435.00",2,Transfer Bank,5,09/02/2024,0,488870
F476D0E9,C95135,Foundation,Kecantikan,"56,723.00",3,GoPay,2,09/02/2024,0,170169
31123038,C32058,Celana Jogger,Fashion,"167,629.00",2,Transfer Bank,5,09/02/2024,0,335258
5D0F51C9,C86479,Coklat Bubuk,Makanan & Minuman,"306,274.00",2,COD,3,09/02/2024,0,612548
C38EF3AE,C47822,RC Car,Mainan,"150,303.00",1,ShopeePay,1,09/02/2024,0,150303
34D32B6E,C56817,Sarung Jok,Otomotif,"164,389.00",3,Kartu Kredit,1,09/02/2024,0,493167
EB831FE2,C17891,Set Pisau Dapur,Rumah Tangga,"76,508.00",1,GoPay,2,09/02/2024,0,76508
7E1E6323,C60333,Hand Sanitizer,Kesehatan,"126,646.00",2,ShopeePay,2,09/02/2024,0,253292
66731CB9,C52851,Smartwatch,Elektronik,"364,384.00",1,Transfer Bank,3,09/02/2024,0,364384
37B0A7C1,C80205,Wajan Anti Lengket,Rumah Tangga,"125,728.00",2,Kartu Kredit,3,09/02/2024,0,251456
85733965,C64455,Tempat Sampah Mini,Rumah Tangga,"423,450.00",2,ShopeePay,4,10/02/2024,0,846900
7B545527,C59650,Skincare Toner,Kecantikan,"325,184.00",2,COD,5,10/02/2024,0,650368
33766439,C57077,Sunscreen SPF50,Kecantikan,"314,533.00",2,GoPay,4,10/02/2024,0,629066
9EFCBC01,C54113,Sunscreen SPF50,Kecantikan,"430,991.00",3,Transfer Bank,1,10/02/2024,1,1292973
CE2AE78F,C57782,Boneka Anime,Mainan,"427,594.00",1,COD,4,10/02/2024,1,427594
88B600FB,C92835,Smartwatch,Elektronik,"218,074.00",3,COD,3,10/02/2024,0,654222
679BA08B,C58397,Celana Jogger,Fashion,"305,976.00",1,ShopeePay,4,10/02/2024,0,305976
942473F8,C77538,Hijab,Fashion,"283,532.00",1,COD,2,10/02/2024,0,283532
68E10405,C48862,Alat Vakum Mini,Otomotif,"466,500.00",1,ShopeePay,5,10/02/2024,0,466500
E8609B49,C21798,Alat Vakum Mini,Otomotif,"139,758.00",3,Kartu Kredit,1,10/02/2024,0,419274
6BD3F1EC,C88912,Boneka Anime,Mainan,"85,128.00",1,Transfer Bank,2,10/02/2024,1,85128
C42D7265,C84994,Dispenser Sabun,Rumah Tangga,"167,482.00",3,ShopeePay,5,10/02/2024,0,502446
1F941C63,C91868,Headphone Bluetooth,Elektronik,"357,287.00",2,COD,5,10/02/2024,0,714574
BC356173,C91313,Hand Sanitizer,Kesehatan,"360,645.00",1,Kartu Kredit,3,10/02/2024,0,360645
ECAC10C2,C67441,Foundation,Kecantikan,"201,489.00",2,GoPay,1,10/02/2024,0,402978
B82FA081,C25543,Hoodie Polos,Fashion,"474,993.00",3,GoPay,4,10/02/2024,0,1424979
A0216913,C74730,Hoodie Polos,Fashion,"128,379.00",3,GoPay,4,10/02/2024,0,385137
EAE74A03,C49531,GPS Tracker,Otomotif,"421,426.00",3,ShopeePay,5,10/02/2024,0,1264278
A5D23D8F,C34596,Vitamin C,Kesehatan,"106,644.00",1,Transfer Bank,1,10/02/2024,0,106644
309BC552,C85586,Mie Instan Premium,Makanan & Minuman,"476,041.00",1,COD,1,11/02/2024,1,476041
8C09B229,C49940,Alat Vakum Mini,Otomotif,"131,350.00",2,GoPay,3,11/02/2024,0,262700
C17C3C55,C91664,Charger Type-C,Elektronik,"454,635.00",1,Kartu Kredit,4,11/02/2024,0,454635
A31EA8C2,C26658,Headphone Bluetooth,Elektronik,"223,743.00",2,Transfer Bank,3,11/02/2024,1,447486
51D5592B,C61522,Hoodie Polos,Fashion,"84,158.00",1,Transfer Bank,4,11/02/2024,0,84158
0C02F135,C98264,Termometer Digital,Kesehatan,"415,223.00",1,ShopeePay,5,11/02/2024,0,415223
FD23BA43,C33174,Boneka Anime,Mainan,"196,611.00",3,GoPay,4,11/02/2024,0,589833
3F5F9FE0,C61794,Mainan Edukasi,Mainan,"436,835.00",1,ShopeePay,4,11/02/2024,0,436835
B1B03773,C73015,Foundation,Kecantikan,"181,735.00",1,ShopeePay,2,11/02/2024,0,181735
89718574,C43320,Charger Type-C,Elektronik,"396,599.00",2,ShopeePay,3,11/02/2024,0,793198
4B8235AD,C75653,Charger Type-C,Elektronik,"327,267.00",1,Kartu Kredit,3,11/02/2024,0,327267
DD34421A,C10655,Sarung Jok,Otomotif,"292,917.00",3,GoPay,2,11/02/2024,0,878751
5F7D60E0,C81470,Lipstik Matte,Kecantikan,"300,134.00",1,Transfer Bank,2,11/02/2024,0,300134
810A3BE7,C86287,Kopi Literan,Makanan & Minuman,"228,690.00",2,Kartu Kredit,2,11/02/2024,0,457380
33B8F9E1,C99374,Power Bank,Elektronik,"342,094.00",2,Kartu Kredit,4,11/02/2024,1,684188
6C701A89,C39681,Dispenser Sabun,Rumah Tangga,"210,033.00",3,ShopeePay,4,11/02/2024,0,630099
A5D3FDC9,C92635,Granola,Makanan & Minuman,"158,436.00",3,ShopeePay,5,11/02/2024,0,475308
F101FAB5,C75958,Sunscreen SPF50,Kecantikan,"85,379.00",1,COD,5,11/02/2024,0,85379
5CD9F52D,C27227,Sunscreen SPF50,Kecantikan,"369,088.00",3,ShopeePay,4,11/02/2024,0,1107264
EA036A41,C33235,Puzzle 1000pcs,Mainan,"340,757.00",2,Transfer Bank,3,11/02/2024,0,681514
37A453D7,C42006,Foundation,Kecantikan,"325,977.00",3,Transfer Bank,3,11/02/2024,0,977931
2F625478,C86851,Smartwatch,Elektronik,"392,026.00",3,COD,4,11/02/2024,0,1176078
E3E5AF73,C15337,RC Car,Mainan,"227,034.00",2,ShopeePay,1,11/02/2024,0,454068
5CBE24A4,C41976,Alat Vakum Mini,Otomotif,"493,816.00",3,ShopeePay,2,11/02/2024,0,1481448
143AF9A9,C92224,Dispenser Sabun,Rumah Tangga,"106,221.00",2,Kartu Kredit,5,12/02/2024,0,212442
92B794F2,C25822,Hoodie Polos,Fashion,"119,873.00",2,Kartu Kredit,4,12/02/2024,0,239746
97C887DD,C54777,Wajan Anti Lengket,Rumah Tangga,"490,959.00",3,Kartu Kredit,3,12/02/2024,0,1472877
06213CA9,C18478,Boneka Anime,Mainan,"184,273.00",1,ShopeePay,1,12/02/2024,0,184273
BAF6C2FA,C86686,Pengharum Mobil,Otomotif,"362,538.00",3,Kartu Kredit,5,12/02/2024,0,1087614
54DEB8D4,C13143,Wajan Anti Lengket,Rumah Tangga,"386,425.00",1,ShopeePay,4,12/02/2024,0,386425
8377A984,C43004,Mainan Edukasi,Mainan,"119,091.00",1,COD,5,12/02/2024,0,119091
062CD228,C42259,Smartwatch,Elektronik,"355,104.00",2,ShopeePay,5,12/02/2024,0,710208
46660751,C13735,Sarung Jok,Otomotif,"151,988.00",1,GoPay,3,12/02/2024,0,151988
A9BABF33,C87987,Vitamin C,Kesehatan,"170,498.00",3,COD,1,12/02/2024,0,511494
E8851D76,C15826,Hand Sanitizer,Kesehatan,"471,465.00",2,Transfer Bank,1,12/02/2024,1,942930
71F630CA,C57821,Hijab,Fashion,"115,860.00",3,GoPay,1,12/02/2024,0,347580
68845D74,C93737,Charger Type-C,Elektronik,"134,539.00",1,Transfer Bank,5,12/02/2024,0,134539
7266D969,C21227,Sarung Jok,Otomotif,"443,253.00",1,ShopeePay,5,12/02/2024,0,443253
CC07CEE1,C88933,Sunscreen SPF50,Kecantikan,"104,448.00",2,ShopeePay,4,12/02/2024,0,208896
FBC4EBB9,C51687,Hijab,Fashion,"318,696.00",3,Transfer Bank,5,12/02/2024,0,956088
6B75A736,C73428,Coklat Bubuk,Makanan & Minuman,"354,495.00",3,Transfer Bank,2,12/02/2024,0,1063485
162335AD,C61906,Hand Sanitizer,Kesehatan,"441,611.00",3,GoPay,5,12/02/2024,0,1324833
045620F0,C86022,Sarung Jok,Otomotif,"62,052.00",3,ShopeePay,2,12/02/2024,0,186156
6D2AF72B,C67121,Skincare Toner,Kecantikan,"190,336.00",2,Kartu Kredit,4,12/02/2024,0,380672
675E7C90,C74744,Foundation,Kecantikan,"133,014.00",1,ShopeePay,3,12/02/2024,0,133014
D3541B91,C84046,Skincare Toner,Kecantikan,"361,626.00",3,Transfer Bank,2,13/02/2024,0,1084878
DA6D533A,C41769,GPS Tracker,Otomotif,"378,726.00",1,ShopeePay,3,13/02/2024,0,378726
2E4E9E1E,C66448,Power Bank,Elektronik,"181,324.00",1,COD,1,13/02/2024,0,181324
0AFB3777,C27684,Skincare Toner,Kecantikan,"183,231.00",3,Transfer Bank,4,13/02/2024,0,549693
DD6DFE72,C56106,Sunscreen SPF50,Kecantikan,"209,924.00",3,Kartu Kredit,1,13/02/2024,0,629772
18B49766,C85897,Sarung Jok,Otomotif,"215,994.00",1,Transfer Bank,2,13/02/2024,0,215994
FE827B29,C46155,Tempat Sampah Mini,Rumah Tangga,"284,457.00",3,Transfer Bank,2,13/02/2024,0,853371
BA5DCC02,C13231,Baju Oversize,Fashion,"338,499.00",2,Kartu Kredit,3,13/02/2024,0,676998
ED7D5977,C78573,Alat Vakum Mini,Otomotif,"350,482.00",1,ShopeePay,5,13/02/2024,0,350482
048E29E4,C54255,Kopi Literan,Makanan & Minuman,"139,185.00",1,Kartu Kredit,1,13/02/2024,0,139185
E5BE1036,C28495,Vitamin C,Kesehatan,"461,482.00",3,ShopeePay,3,13/02/2024,0,1384446
157B54B4,C78649,Charger Type-C,Elektronik,"291,392.00",1,ShopeePay,1,13/02/2024,0,291392
B4AE22FE,C47592,Hijab,Fashion,"458,205.00",3,ShopeePay,4,13/02/2024,0,1374615
067AF166,C21541,Termometer Digital,Kesehatan,"497,204.00",1,Transfer Bank,2,13/02/2024,0,497204
C8FB443D,C61401,Skincare Toner,Kecantikan,"432,851.00",1,Kartu Kredit,3,13/02/2024,0,432851
8B359EB8,C32401,Pengharum Mobil,Otomotif,"435,952.00",3,Kartu Kredit,5,13/02/2024,0,1307856
DB15E8C9,C78871,Power Bank,Elektronik,"108,173.00",1,Kartu Kredit,3,13/02/2024,0,108173
C610B0B5,C11458,Mie Instan Premium,Makanan & Minuman,"403,952.00",1,Transfer Bank,1,13/02/2024,0,403952
6E948F1A,C57910,Headphone Bluetooth,Elektronik,"59,723.00",1,Transfer Bank,4,13/02/2024,0,59723
BE5E0B5A,C53094,Set Pisau Dapur,Rumah Tangga,"85,526.00",3,Kartu Kredit,3,13/02/2024,0,256578
B08DEC67,C34952,Kopi Literan,Makanan & Minuman,"490,221.00",1,COD,1,13/02/2024,0,490221
B488DB32,C42161,Termometer Digital,Kesehatan,"264,491.00",3,Transfer Bank,2,13/02/2024,0,793473
5A8BDB1D,C79330,Wajan Anti Lengket,Rumah Tangga,"128,447.00",2,ShopeePay,1,14/02/2024,0,256894
FF7B1529,C17290,Smartwatch,Elektronik,"400,435.00",2,ShopeePay,1,14/02/2024,0,800870
7CC14677,C24004,RC Car,Mainan,"386,787.00",1,COD,1,14/02/2024,0,386787
6F36D097,C25376,Foundation,Kecantikan,"362,756.00",1,GoPay,1,14/02/2024,0,362756
3C9BC68F,C81432,Hand Sanitizer,Kesehatan,"279,077.00",3,COD,5,14/02/2024,0,837231
F6DBAE44,C97644,Smartwatch,Elektronik,"53,434.00",1,Kartu Kredit,2,14/02/2024,0,53434
BFD510FD,C26289,Wajan Anti Lengket,Rumah Tangga,"411,946.00",3,GoPay,3,14/02/2024,0,1235838
80F489B0,C16044,Lipstik Matte,Kecantikan,"410,755.00",2,COD,3,14/02/2024,0,821510
94624B80,C28872,Alat Vakum Mini,Otomotif,"477,620.00",2,Transfer Bank,1,14/02/2024,0,955240
E9E05ACB,C34788,Headphone Bluetooth,Elektronik,"471,707.00",3,ShopeePay,4,14/02/2024,1,1415121
ABA7041A,C90193,Dispenser Sabun,Rumah Tangga,"89,635.00",1,ShopeePay,5,14/02/2024,0,89635
BACC68BA,C12513,Hand Sanitizer,Kesehatan,"410,570.00",3,ShopeePay,1,14/02/2024,0,1231710
163123CF,C66454,Coklat Bubuk,Makanan & Minuman,"341,258.00",3,COD,2,14/02/2024,0,1023774
CB938761,C96822,Mie Instan Premium,Makanan & Minuman,"400,099.00",2,COD,1,14/02/2024,0,800198
C4D7EC3C,C22976,Power Bank,Elektronik,"179,357.00",1,ShopeePay,2,14/02/2024,0,179357
C1507100,C17426,Termometer Digital,Kesehatan,"117,663.00",2,COD,3,14/02/2024,0,235326
13E4A8D0,C76569,Smartwatch,Elektronik,"78,898.00",2,Kartu Kredit,1,14/02/2024,0,157796
59B89B75,C89188,Celana Jogger,Fashion,"465,557.00",1,Kartu Kredit,2,14/02/2024,0,465557
60B86C77,C35534,Headphone Bluetooth,Elektronik,"173,458.00",3,Kartu Kredit,5,14/02/2024,0,520374
BCAE62A9,C74004,Hand Sanitizer,Kesehatan,"67,876.00",1,Kartu Kredit,5,14/02/2024,0,67876
A9A6862D,C37980,Hand Sanitizer,Kesehatan,"315,586.00",3,Transfer Bank,1,14/02/2024,0,946758
A53031D6,C33953,Boneka Anime,Mainan,"451,433.00",3,ShopeePay,3,14/02/2024,0,1354299
0003A6A7,C55996,RC Car,Mainan,"173,340.00",1,Transfer Bank,5,14/02/2024,0,173340
1415CC6D,C55754,Masker KF94,Kesehatan,"189,678.00",3,Kartu Kredit,3,14/02/2024,0,569034
DCD7937A,C26380,Hand Sanitizer,Kesehatan,"84,916.00",2,Kartu Kredit,2,14/02/2024,0,169832
EA6A7A66,C92934,Celana Jogger,Fashion,"163,606.00",2,ShopeePay,3,14/02/2024,0,327212
D9761D1F,C46081,Smartwatch,Elektronik,"68,403.00",3,ShopeePay,4,14/02/2024,0,205209
D38661F2,C49960,Termometer Digital,Kesehatan,"87,459.00",2,Transfer Bank,1,14/02/2024,0,174918
49BC3D5F,C56692,Hoodie Polos,Fashion,"415,811.00",1,COD,5,14/02/2024,0,415811
5AF8D038,C73379,Puzzle 1000pcs,Mainan,"471,787.00",3,COD,5,15/02/2024,0,1415361
95931C91,C55677,Mie Instan Premium,Makanan & Minuman,"249,194.00",1,ShopeePay,3,15/02/2024,0,249194
55211773,C88028,Puzzle 1000pcs,Mainan,"163,963.00",2,Transfer Bank,1,15/02/2024,0,327926
64D4F285,C15462,Kopi Literan,Makanan & Minuman,"367,830.00",2,Kartu Kredit,1,15/02/2024,0,735660
8DA3E1E0,C85560,Celana Jogger,Fashion,"111,461.00",2,GoPay,3,15/02/2024,0,222922
37CC518A,C32739,Masker KF94,Kesehatan,"145,527.00",3,Transfer Bank,4,15/02/2024,0,436581
6F369A3D,C54868,Alat Vakum Mini,Otomotif,"101,877.00",2,GoPay,5,15/02/2024,1,203754
C990FD8B,C18156,Puzzle 1000pcs,Mainan,"458,483.00",2,GoPay,1,15/02/2024,0,916966
10CB84FD,C51467,Pengharum Mobil,Otomotif,"455,938.00",3,Transfer Bank,2,15/02/2024,0,1367814
644DE6B6,C94148,Puzzle 1000pcs,Mainan,"231,311.00",1,ShopeePay,5,15/02/2024,0,231311
684F0703,C37282,Wajan Anti Lengket,Rumah Tangga,"91,284.00",3,GoPay,5,15/02/2024,0,273852
26D28D23,C95438,Alat Vakum Mini,Otomotif,"136,778.00",2,Transfer Bank,4,15/02/2024,0,273556
852EAB78,C81251,Foundation,Kecantikan,"141,099.00",1,Kartu Kredit,5,15/02/2024,0,141099
85AD9465,C48745,Pengharum Mobil,Otomotif,"309,144.00",2,Kartu Kredit,4,15/02/2024,0,618288
63EEE874,C38416,Celana Jogger,Fashion,"213,258.00",3,GoPay,1,15/02/2024,0,639774
9716BBA7,C45212,Puzzle 1000pcs,Mainan,"351,078.00",1,GoPay,1,15/02/2024,0,351078
227C7E1D,C37192,Lipstik Matte,Kecantikan,"331,148.00",2,GoPay,2,15/02/2024,0,662296
68ECD965,C42579,Kopi Literan,Makanan & Minuman,"73,161.00",2,Transfer Bank,1,15/02/2024,0,146322
8C58E3BF,C29543,Power Bank,Elektronik,"471,606.00",1,ShopeePay,4,15/02/2024,0,471606
517C0953,C10092,Termometer Digital,Kesehatan,"490,590.00",1,Transfer Bank,4,16/02/2024,0,490590
A63E63F5,C66369,Baju Oversize,Fashion,"289,255.00",2,COD,1,16/02/2024,0,578510
DEDA5733,C89993,GPS Tracker,Otomotif,"391,762.00",1,ShopeePay,5,16/02/2024,1,391762
9C7CB21E,C54000,Sunscreen SPF50,Kecantikan,"355,594.00",1,Kartu Kredit,4,16/02/2024,0,355594
ABF0CD89,C65754,Puzzle 1000pcs,Mainan,"43,441.00",3,Kartu Kredit,4,16/02/2024,0,130323
1D8DE040,C40796,Charger Type-C,Elektronik,"37,201.00",2,GoPay,5,16/02/2024,0,74402
60DF31C9,C15689,Hijab,Fashion,"346,475.00",1,COD,2,16/02/2024,0,346475
10137074,C61306,Termometer Digital,Kesehatan,"287,191.00",1,GoPay,2,16/02/2024,0,287191
B7C7E601,C92165,Tempat Sampah Mini,Rumah Tangga,"276,527.00",1,GoPay,4,16/02/2024,0,276527
C8970524,C76467,Alat Vakum Mini,Otomotif,"466,353.00",1,ShopeePay,3,16/02/2024,1,466353
4B4891ED,C68878,Dispenser Sabun,Rumah Tangga,"144,796.00",1,Transfer Bank,4,16/02/2024,0,144796
F2771060,C67395,Boneka Anime,Mainan,"194,586.00",3,ShopeePay,4,16/02/2024,0,583758
6A206657,C36826,GPS Tracker,Otomotif,"374,442.00",3,Kartu Kredit,4,16/02/2024,0,1123326
9152C81E,C50039,Kopi Literan,Makanan & Minuman,"33,472.00",2,GoPay,3,16/02/2024,0,66944
3A0176BE,C37696,Hoodie Polos,Fashion,"466,017.00",2,Transfer Bank,3,16/02/2024,0,932034
13B458DC,C23077,Termometer Digital,Kesehatan,"264,782.00",3,Transfer Bank,5,16/02/2024,0,794346
26CA18A2,C63576,Power Bank,Elektronik,"444,179.00",3,ShopeePay,4,16/02/2024,0,1332537
9E70C6FD,C91104,Wajan Anti Lengket,Rumah Tangga,"135,672.00",2,COD,5,16/02/2024,0,271344
581DA4B2,C80837,RC Car,Mainan,"24,412.00",2,GoPay,3,17/02/2024,0,48824
4F9A622D,C52041,Mainan Edukasi,Mainan,"407,183.00",1,Kartu Kredit,1,17/02/2024,0,407183
5F1DE186,C68728,Kopi Literan,Makanan & Minuman,"188,000.00",1,Transfer Bank,5,17/02/2024,0,188000
F084C883,C72128,Pengharum Mobil,Otomotif,"323,402.00",1,COD,5,17/02/2024,0,323402
622F4C62,C74981,Coklat Bubuk,Makanan & Minuman,"330,261.00",3,COD,3,17/02/2024,0,990783
AAF69980,C52521,Vitamin C,Kesehatan,"422,542.00",3,COD,1,17/02/2024,1,1267626
512D691C,C29543,RC Car,Mainan,"381,396.00",2,Kartu Kredit,3,17/02/2024,0,762792
50D6A8AC,C18979,Alat Vakum Mini,Otomotif,"300,209.00",1,Kartu Kredit,1,17/02/2024,0,300209
069D71AC,C19964,Sunscreen SPF50,Kecantikan,"303,828.00",2,COD,1,17/02/2024,0,607656
761D8378,C96951,Smartwatch,Elektronik,"333,768.00",1,ShopeePay,4,17/02/2024,0,333768
4FC34715,C68431,Mie Instan Premium,Makanan & Minuman,"415,202.00",1,Transfer Bank,2,17/02/2024,0,415202
7393857F,C39099,Mainan Edukasi,Mainan,"389,102.00",3,COD,1,17/02/2024,0,1167306
2D285E8D,C62073,Sarung Jok,Otomotif,"99,105.00",2,COD,4,17/02/2024,1,198210
584EFA52,C99991,Smartwatch,Elektronik,"355,837.00",1,GoPay,4,17/02/2024,1,355837
4BA397F7,C73829,Kopi Literan,Makanan & Minuman,"81,411.00",1,Transfer Bank,3,17/02/2024,0,81411
9BAF9FD3,C17410,Wajan Anti Lengket,Rumah Tangga,"280,942.00",3,GoPay,1,17/02/2024,0,842826
4E1EC5FD,C81885,Alat Vakum Mini,Otomotif,"120,362.00",1,COD,3,17/02/2024,0,120362
4972C817,C16403,Pengharum Mobil,Otomotif,"74,908.00",2,COD,3,17/02/2024,0,149816
AFF997ED,C81938,Tempat Sampah Mini,Rumah Tangga,"445,533.00",2,Kartu Kredit,3,17/02/2024,0,891066
CB7A387D,C40430,Coklat Bubuk,Makanan & Minuman,"280,322.00",3,ShopeePay,2,17/02/2024,1,840966
B5DE63E3,C64195,Tempat Sampah Mini,Rumah Tangga,"424,251.00",2,Kartu Kredit,4,17/02/2024,0,848502
7DDCC641,C19897,Mainan Edukasi,Mainan,"443,426.00",2,Transfer Bank,1,17/02/2024,1,886852
2A66F9EA,C96351,Termometer Digital,Kesehatan,"239,083.00",2,Kartu Kredit,1,17/02/2024,0,478166
3A595660,C94412,Masker KF94,Kesehatan,"13,518.00",1,Kartu Kredit,1,17/02/2024,0,13518
0350D844,C48531,Wajan Anti Lengket,Rumah Tangga,"374,726.00",3,Transfer Bank,4,17/02/2024,0,1124178
AAFDB4B7,C74816,Charger Type-C,Elektronik,"213,334.00",1,COD,1,17/02/2024,0,213334
A38F7D72,C66716,Wajan Anti Lengket,Rumah Tangga,"499,618.00",3,Kartu Kredit,1,17/02/2024,0,1498854
A15478F3,C17955,Celana Jogger,Fashion,"37,482.00",3,Transfer Bank,1,17/02/2024,0,112446
8C7AA7FE,C40979,Smartwatch,Elektronik,"439,682.00",1,Transfer Bank,5,18/02/2024,0,439682
27F4D9B7,C24583,Alat Vakum Mini,Otomotif,"188,968.00",1,Kartu Kredit,3,18/02/2024,0,188968
8C119F6B,C87410,Hijab,Fashion,"64,651.00",3,Transfer Bank,1,18/02/2024,0,193953
7B81D502,C41004,Charger Type-C,Elektronik,"231,480.00",3,Transfer Bank,3,18/02/2024,0,694440
E354AC38,C94807,Power Bank,Elektronik,"280,261.00",3,ShopeePay,4,18/02/2024,0,840783
D6BEDE61,C24865,Power Bank,Elektronik,"144,235.00",1,GoPay,1,18/02/2024,0,144235
91D74C6C,C23558,Mie Instan Premium,Makanan & Minuman,"104,602.00",1,COD,2,18/02/2024,0,104602
AFDFEAA0,C95395,Boneka Anime,Mainan,"226,915.00",2,Transfer Bank,2,18/02/2024,0,453830
8C164675,C42275,Hand Sanitizer,Kesehatan,"232,511.00",1,Kartu Kredit,1,18/02/2024,0,232511
9B217BB7,C60878,Charger Type-C,Elektronik,"367,482.00",1,Kartu Kredit,3,18/02/2024,0,367482
8FD97C56,C74335,Vitamin C,Kesehatan,"459,501.00",3,ShopeePay,5,18/02/2024,0,1378503
F808A1BD,C65393,Hand Sanitizer,Kesehatan,"492,856.00",3,Transfer Bank,4,18/02/2024,0,1478568
ABBF84B1,C81925,RC Car,Mainan,"323,942.00",1,ShopeePay,3,18/02/2024,0,323942
D1AC191B,C93982,Hoodie Polos,Fashion,"138,109.00",1,GoPay,4,18/02/2024,0,138109
24C532AD,C92940,Dispenser Sabun,Rumah Tangga,"447,742.00",2,ShopeePay,2,18/02/2024,0,895484
64B6BA3F,C57018,Power Bank,Elektronik,"215,011.00",3,GoPay,5,18/02/2024,0,645033
9139C870,C35298,Skincare Toner,Kecantikan,"346,316.00",3,Transfer Bank,5,18/02/2024,0,1038948
D49AD2F6,C66692,Wajan Anti Lengket,Rumah Tangga,"95,910.00",2,COD,2,18/02/2024,0,191820
8372BB04,C29816,Hoodie Polos,Fashion,"311,178.00",3,COD,5,18/02/2024,0,933534
89E02933,C54298,Hand Sanitizer,Kesehatan,"410,184.00",1,Transfer Bank,3,18/02/2024,0,410184
18D1F3B3,C11276,Wajan Anti Lengket,Rumah Tangga,"349,451.00",1,Transfer Bank,5,18/02/2024,1,349451
1233AFD3,C54505,Hijab,Fashion,"155,712.00",3,COD,2,18/02/2024,0,467136
F488D1C5,C34768,Baju Oversize,Fashion,"327,806.00",1,Transfer Bank,4,19/02/2024,0,327806
