order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag
CE2AE78F,C57782,Boneka Anime,Mainan,427594,1,COD,4,2023-12-07,1
88B600FB,C92835,Smartwatch,Elektronik,218074,3,COD,3,2023-11-17,0
679BA08B,C58397,Celana Jogger,Fashion,305976,1,ShopeePay,4,2023-09-13,0
942473F8,C77538,Hijab,Fashion,283532,1,COD,2,2023-09-08,0
68E10405,C48862,Alat Vakum Mini,Otomotif,466500,1,ShopeePay,5,2023-07-26,0
E8609B49,C21798,Alat Vakum Mini,Otomotif,139758,3,Kartu Kredit,1,2023-11-04,0
6BD3F1EC,C88912,Boneka Anime,Mainan,85128,1,Transfer Bank,2,2023-07-31,1
C42D7265,C84994,Dispenser Sabun,Rumah Tangga,167482,3,ShopeePay,5,2023-04-28,0
1F941C63,C91868,Headphone Bluetooth,Elektronik,357287,2,COD,5,2023-04-21,0
BC356173,C91313,Hand Sanitizer,Kesehatan,360645,1,Kartu Kredit,3,2023-07-10,0
ECAC10C2,C67441,Foundation,Kecantikan,201489,2,GoPay,1,2023-11-28,0
B82FA081,C25543,Hoodie Polos,Fashion,474993,3,GoPay,4,2023-05-20,0
A0216913,C74730,Hoodie Polos,Fashion,128379,3,GoPay,4,2024-02-11,0
EAE74A03,C49531,GPS Tracker,Otomotif,421426,3,ShopeePay,5,2023-12-05,0
A5D23D8F,C34596,Vitamin C,Kesehatan,106644,1,Transfer Bank,1,2023-10-10,0
309BC552,C85586,Mie Instan Premium,Makanan & Minuman,476041,1,COD,1,2023-07-21,1
8C09B229,C49940,Alat Vakum Mini,Otomotif,131350,2,GoPay,3,2023-09-26,0
C17C3C55,C91664,Charger Type-C,Elektronik,454635,1,Kartu Kredit,4,2023-04-22,0
A31EA8C2,C26658,Headphone Bluetooth,Elektronik,223743,2,Transfer Bank,3,2023-05-27,1
51D5592B,C61522,Hoodie Polos,Fashion,84158,1,Transfer Bank,4,2023-07-04,0
0C02F135,C98264,Termometer Digital,Kesehatan,415223,1,ShopeePay,5,2023-04-26,0
FD23BA43,C33174,Boneka Anime,Mainan,196611,3,GoPay,4,2024-02-16,0
3F5F9FE0,C61794,Mainan Edukasi,Mainan,436835,1,ShopeePay,4,2023-12-03,0
B1B03773,C73015,Foundation,Kecantikan,181735,1,ShopeePay,2,2023-06-17,0
89718574,C43320,Charger Type-C,Elektronik,396599,2,ShopeePay,3,2023-11-07,0
4B8235AD,C75653,Charger Type-C,Elektronik,327267,1,Kartu Kredit,3,2023-10-19,0
DD34421A,C10655,Sarung Jok,Otomotif,292917,3,GoPay,2,2023-11-09,0
5F7D60E0,C81470,Lipstik Matte,Kecantikan,300134,1,Transfer Bank,2,2023-02-10,0
810A3BE7,C86287,Kopi Literan,Makanan & Minuman,228690,2,Kartu Kredit,2,2023-12-01,0
33B8F9E1,C99374,Power Bank,Elektronik,342094,2,Kartu Kredit,4,2023-02-13,1
6C701A89,C39681,Dispenser Sabun,Rumah Tangga,210033,3,ShopeePay,4,2024-01-29,0
A5D3FDC9,C92635,Granola,Makanan & Minuman,158436,3,ShopeePay,5,2023-02-13,0
F101FAB5,C75958,Sunscreen SPF50,Kecantikan,85379,1,COD,5,2023-12-04,0
5CD9F52D,C27227,Sunscreen SPF50,Kecantikan,369088,3,ShopeePay,4,2023-11-25,0
EA036A41,C33235,Puzzle 1000pcs,Mainan,340757,2,Transfer Bank,3,2023-12-18,0
37A453D7,C42006,Foundation,Kecantikan,325977,3,Transfer Bank,3,2023-09-14,0
2F625478,C86851,Smartwatch,Elektronik,392026,3,COD,4,2023-09-20,0
E3E5AF73,C15337,RC Car,Mainan,227034,2,ShopeePay,1,2023-08-28,0
5CBE24A4,C41976,Alat Vakum Mini,Otomotif,493816,3,ShopeePay,2,2023-01-09,0
143AF9A9,C92224,Dispenser Sabun,Rumah Tangga,106221,2,Kartu Kredit,5,2023-03-22,0
92B794F2,C25822,Hoodie Polos,Fashion,119873,2,Kartu Kredit,4,2023-08-27,0
97C887DD,C54777,Wajan Anti Lengket,Rumah Tangga,490959,3,Kartu Kredit,3,2023-02-09,0
06213CA9,C18478,Boneka Anime,Mainan,184273,1,ShopeePay,1,2023-02-21,0
BAF6C2FA,C86686,Pengharum Mobil,Otomotif,362538,3,Kartu Kredit,5,2023-01-29,0
54DEB8D4,C13143,Wajan Anti Lengket,Rumah Tangga,386425,1,ShopeePay,4,2023-06-26,0
8377A984,C43004,Mainan Edukasi,Mainan,119091,1,COD,5,2023-02-22,0
062CD228,C42259,Smartwatch,Elektronik,355104,2,ShopeePay,5,2023-05-20,0
46660751,C13735,Sarung Jok,Otomotif,151988,1,GoPay,3,2023-01-09,0
A9BABF33,C87987,Vitamin C,Kesehatan,170498,3,COD,1,2023-09-14,0
E8851D76,C15826,Hand Sanitizer,Kesehatan,471465,2,Transfer Bank,1,2023-06-23,1
71F630CA,C57821,Hijab,Fashion,115860,3,GoPay,1,2023-12-20,0
68845D74,C93737,Charger Type-C,Elektronik,134539,1,Transfer Bank,5,2023-10-25,0
7266D969,C21227,Sarung Jok,Otomotif,443253,1,ShopeePay,5,2023-04-11,0
CC07CEE1,C88933,Sunscreen SPF50,Kecantikan,104448,2,ShopeePay,4,2024-02-21,0
FBC4EBB9,C51687,Hijab,Fashion,318696,3,Transfer Bank,5,2023-08-10,0
6B75A736,C73428,Coklat Bubuk,Makanan & Minuman,354495,3,Transfer Bank,2,2023-10-05,0
162335AD,C61906,Hand Sanitizer,Kesehatan,441611,3,GoPay,5,2024-03-25,0
045620F0,C86022,Sarung Jok,Otomotif,62052,3,ShopeePay,2,2023-01-21,0
6D2AF72B,C67121,Skincare Toner,Kecantikan,190336,2,Kartu Kredit,4,2023-10-13,0
675E7C90,C74744,Foundation,Kecantikan,133014,1,ShopeePay,3,2024-02-12,0
D3541B91,C84046,Skincare Toner,Kecantikan,361626,3,Transfer Bank,2,2024-03-25,0
DA6D533A,C41769,GPS Tracker,Otomotif,378726,1,ShopeePay,3,2024-01-01,0
2E4E9E1E,C66448,Power Bank,Elektronik,181324,1,COD,1,2023-06-29,0
0AFB3777,C27684,Skincare Toner,Kecantikan,183231,3,Transfer Bank,4,2023-12-15,0
DD6DFE72,C56106,Sunscreen SPF50,Kecantikan,209924,3,Kartu Kredit,1,2023-07-03,0
18B49766,C85897,Sarung Jok,Otomotif,215994,1,Transfer Bank,2,2023-08-06,0
FE827B29,C46155,Tempat Sampah Mini,Rumah Tangga,284457,3,Transfer Bank,2,2023-12-13,0
BA5DCC02,C13231,Baju Oversize,Fashion,338499,2,Kartu Kredit,3,2024-03-20,0
ED7D5977,C78573,Alat Vakum Mini,Otomotif,350482,1,ShopeePay,5,2023-01-17,0
048E29E4,C54255,Kopi Literan,Makanan & Minuman,139185,1,Kartu Kredit,1,2023-04-27,0
E5BE1036,C28495,Vitamin C,Kesehatan,461482,3,ShopeePay,3,2023-04-03,0
157B54B4,C78649,Charger Type-C,Elektronik,291392,1,ShopeePay,1,2023-11-04,0
B4AE22FE,C47592,Hijab,Fashion,458205,3,ShopeePay,4,2024-01-24,0
067AF166,C21541,Termometer Digital,Kesehatan,497204,1,Transfer Bank,2,2023-04-05,0
C8FB443D,C61401,Skincare Toner,Kecantikan,432851,1,Kartu Kredit,3,2023-09-26,0
8B359EB8,C32401,Pengharum Mobil,Otomotif,435952,3,Kartu Kredit,5,2023-11-27,0
DB15E8C9,C78871,Power Bank,Elektronik,108173,1,Kartu Kredit,3,2023-08-20,0
C610B0B5,C11458,Mie Instan Premium,Makanan & Minuman,403952,1,Transfer Bank,1,2023-03-08,0
6E948F1A,C57910,Headphone Bluetooth,Elektronik,59723,1,Transfer Bank,4,2023-02-27,0
BE5E0B5A,C53094,Set Pisau Dapur,Rumah Tangga,85526,3,Kartu Kredit,3,2024-02-22,0
B08DEC67,C34952,Kopi Literan,Makanan & Minuman,490221,1,COD,1,2023-12-22,0
B488DB32,C42161,Termometer Digital,Kesehatan,264491,3,Transfer Bank,2,2024-02-10,0
5A8BDB1D,C79330,Wajan Anti Lengket,Rumah Tangga,128447,2,ShopeePay,1,2023-11-05,0
FF7B1529,C17290,Smartwatch,Elektronik,400435,2,ShopeePay,1,2023-10-07,0
7CC14677,C24004,RC Car,Mainan,386787,1,COD,1,2023-06-15,0
6F36D097,C25376,Foundation,Kecantikan,362756,1,GoPay,1,2023-08-24,0
3C9BC68F,C81432,Hand Sanitizer,Kesehatan,279077,3,COD,5,2023-07-22,0
F6DBAE44,C97644,Smartwatch,Elektronik,53434,1,Kartu Kredit,2,2023-04-01,0
BFD510FD,C26289,Wajan Anti Lengket,Rumah Tangga,411946,3,GoPay,3,2023-07-17,0
80F489B0,C16044,Lipstik Matte,Kecantikan,410755,2,COD,3,2024-03-26,0
94624B80,C28872,Alat Vakum Mini,Otomotif,477620,2,Transfer Bank,1,2023-08-09,0
E9E05ACB,C34788,Headphone Bluetooth,Elektronik,471707,3,ShopeePay,4,2023-03-26,1
ABA7041A,C90193,Dispenser Sabun,Rumah Tangga,89635,1,ShopeePay,5,2023-07-18,0
BACC68BA,C12513,Hand Sanitizer,Kesehatan,410570,3,ShopeePay,1,2023-02-10,0
163123CF,C66454,Coklat Bubuk,Makanan & Minuman,341258,3,COD,2,2024-02-24,0
CB938761,C96822,Mie Instan Premium,Makanan & Minuman,400099,2,COD,1,2023-05-28,0
C4D7EC3C,C22976,Power Bank,Elektronik,179357,1,ShopeePay,2,2023-06-02,0
C1507100,C17426,Termometer Digital,Kesehatan,117663,2,COD,3,2024-03-04,0
13E4A8D0,C76569,Smartwatch,Elektronik,78898,2,Kartu Kredit,1,2023-07-11,0
59B89B75,C89188,Celana Jogger,Fashion,465557,1,Kartu Kredit,2,2023-01-02,0
60B86C77,C35534,Headphone Bluetooth,Elektronik,173458,3,Kartu Kredit,5,2024-03-21,0
BCAE62A9,C74004,Hand Sanitizer,Kesehatan,67876,1,Kartu Kredit,5,2023-06-18,0
A9A6862D,C37980,Hand Sanitizer,Kesehatan,315586,3,Transfer Bank,1,2023-03-15,0
A53031D6,C33953,Boneka Anime,Mainan,451433,3,ShopeePay,3,2023-10-07,0
0003A6A7,C55996,RC Car,Mainan,173340,1,Transfer Bank,5,2024-03-21,0
1415CC6D,C55754,Masker KF94,Kesehatan,189678,3,Kartu Kredit,3,2023-05-17,0
DCD7937A,C26380,Hand Sanitizer,Kesehatan,84916,2,Kartu Kredit,2,2023-04-16,0
EA6A7A66,C92934,Celana Jogger,Fashion,163606,2,ShopeePay,3,2024-02-18,0
D9761D1F,C46081,Smartwatch,Elektronik,68403,3,ShopeePay,4,2024-03-10,0
D38661F2,C49960,Termometer Digital,Kesehatan,87459,2,Transfer Bank,1,2024-02-12,0
49BC3D5F,C56692,Hoodie Polos,Fashion,415811,1,COD,5,2023-03-21,0
5AF8D038,C73379,Puzzle 1000pcs,Mainan,471787,3,COD,5,2023-01-12,0
95931C91,C55677,Mie Instan Premium,Makanan & Minuman,249194,1,ShopeePay,3,2023-06-09,0
55211773,C88028,Puzzle 1000pcs,Mainan,163963,2,Transfer Bank,1,2023-05-09,0
64D4F285,C15462,Kopi Literan,Makanan & Minuman,367830,2,Kartu Kredit,1,2023-05-12,0
8DA3E1E0,C85560,Celana Jogger,Fashion,111461,2,GoPay,3,2023-12-28,0
37CC518A,C32739,Masker KF94,Kesehatan,145527,3,Transfer Bank,4,2023-09-09,0
6F369A3D,C54868,Alat Vakum Mini,Otomotif,101877,2,GoPay,5,2023-06-22,1
C990FD8B,C18156,Puzzle 1000pcs,Mainan,458483,2,GoPay,1,2023-08-23,0
10CB84FD,C51467,Pengharum Mobil,Otomotif,455938,3,Transfer Bank,2,2023-09-11,0
644DE6B6,C94148,Puzzle 1000pcs,Mainan,231311,1,ShopeePay,5,2023-06-05,0
684F0703,C37282,Wajan Anti Lengket,Rumah Tangga,91284,3,GoPay,5,2023-02-25,0
26D28D23,C95438,Alat Vakum Mini,Otomotif,136778,2,Transfer Bank,4,2023-07-10,0
852EAB78,C81251,Foundation,Kecantikan,141099,1,Kartu Kredit,5,2023-05-10,0
85AD9465,C48745,Pengharum Mobil,Otomotif,309144,2,Kartu Kredit,4,2023-07-06,0
63EEE874,C38416,Celana Jogger,Fashion,213258,3,GoPay,1,2023-06-27,0
9716BBA7,C45212,Puzzle 1000pcs,Mainan,351078,1,GoPay,1,2023-10-27,0
227C7E1D,C37192,Lipstik Matte,Kecantikan,331148,2,GoPay,2,2023-01-07,0
68ECD965,C42579,Kopi Literan,Makanan & Minuman,73161,2,Transfer Bank,1,2023-03-05,0
8C58E3BF,C29543,Power Bank,Elektronik,471606,1,ShopeePay,4,2023-01-19,0
517C0953,C10092,Termometer Digital,Kesehatan,490590,1,Transfer Bank,4,2023-01-01,0
A63E63F5,C66369,Baju Oversize,Fashion,289255,2,COD,1,2023-03-06,0
DEDA5733,C89993,GPS Tracker,Otomotif,391762,1,ShopeePay,5,2024-02-16,1
9C7CB21E,C54000,Sunscreen SPF50,Kecantikan,355594,1,Kartu Kredit,4,2023-03-31,0
ABF0CD89,C65754,Puzzle 1000pcs,Mainan,43441,3,Kartu Kredit,4,2023-03-16,0
1D8DE040,C40796,Charger Type-C,Elektronik,37201,2,GoPay,5,2023-09-23,0
60DF31C9,C15689,Hijab,Fashion,346475,1,COD,2,2023-12-14,0
10137074,C61306,Termometer Digital,Kesehatan,287191,1,GoPay,2,2023-10-14,0
B7C7E601,C92165,Tempat Sampah Mini,Rumah Tangga,276527,1,GoPay,4,2023-03-13,0
C8970524,C76467,Alat Vakum Mini,Otomotif,466353,1,ShopeePay,3,2023-02-18,1
4B4891ED,C68878,Dispenser Sabun,Rumah Tangga,144796,1,Transfer Bank,4,2023-07-08,0
F2771060,C67395,Boneka Anime,Mainan,194586,3,ShopeePay,4,2023-05-09,0
6A206657,C36826,GPS Tracker,Otomotif,374442,3,Kartu Kredit,4,2023-01-31,0
9152C81E,C50039,Kopi Literan,Makanan & Minuman,33472,2,GoPay,3,2023-01-27,0
3A0176BE,C37696,Hoodie Polos,Fashion,466017,2,Transfer Bank,3,2023-10-24,0
13B458DC,C23077,Termometer Digital,Kesehatan,264782,3,Transfer Bank,5,2023-02-04,0
26CA18A2,C63576,Power Bank,Elektronik,444179,3,ShopeePay,4,2023-12-14,0
9E70C6FD,C91104,Wajan Anti Lengket,Rumah Tangga,135672,2,COD,5,2023-07-27,0
581DA4B2,C80837,RC Car,Mainan,24412,2,GoPay,3,2023-10-10,0
4F9A622D,C52041,Mainan Edukasi,Mainan,407183,1,Kartu Kredit,1,2023-04-13,0
5F1DE186,C68728,Kopi Literan,Makanan & Minuman,188000,1,Transfer Bank,5,2023-07-09,0
F084C883,C72128,Pengharum Mobil,Otomotif,323402,1,COD,5,2023-11-13,0
622F4C62,C74981,Coklat Bubuk,Makanan & Minuman,330261,3,COD,3,2023-09-10,0
AAF69980,C52521,Vitamin C,Kesehatan,422542,3,COD,1,2023-12-01,1
512D691C,C29543,RC Car,Mainan,381396,2,Kartu Kredit,3,2023-07-03,0
50D6A8AC,C18979,Alat Vakum Mini,Otomotif,300209,1,Kartu Kredit,1,2024-02-21,0
069D71AC,C19964,Sunscreen SPF50,Kecantikan,303828,2,COD,1,2023-09-03,0
761D8378,C96951,Smartwatch,Elektronik,333768,1,ShopeePay,4,2023-11-07,0
4FC34715,C68431,Mie Instan Premium,Makanan & Minuman,415202,1,Transfer Bank,2,2023-02-08,0
7393857F,C39099,Mainan Edukasi,Mainan,389102,3,COD,1,2023-05-19,0
2D285E8D,C62073,Sarung Jok,Otomotif,99105,2,COD,4,2023-10-12,1
584EFA52,C99991,Smartwatch,Elektronik,355837,1,GoPay,4,2023-11-14,1
4BA397F7,C73829,Kopi Literan,Makanan & Minuman,81411,1,Transfer Bank,3,2023-08-19,0
9BAF9FD3,C17410,Wajan Anti Lengket,Rumah Tangga,280942,3,GoPay,1,2023-09-07,0
4E1EC5FD,C81885,Alat Vakum Mini,Otomotif,120362,1,COD,3,2023-03-24,0
4972C817,C16403,Pengharum Mobil,Otomotif,74908,2,COD,3,2023-01-27,0
AFF997ED,C81938,Tempat Sampah Mini,Rumah Tangga,445533,2,Kartu Kredit,3,2023-12-05,0
CB7A387D,C40430,Coklat Bubuk,Makanan & Minuman,280322,3,ShopeePay,2,2023-12-13,1
B5DE63E3,C64195,Tempat Sampah Mini,Rumah Tangga,424251,2,Kartu Kredit,4,2023-09-15,0
7DDCC641,C19897,Mainan Edukasi,Mainan,443426,2,Transfer Bank,1,2023-11-28,1
2A66F9EA,C96351,Termometer Digital,Kesehatan,239083,2,Kartu Kredit,1,2023-12-19,0
3A595660,C94412,Masker KF94,Kesehatan,13518,1,Kartu Kredit,1,2023-08-17,0
0350D844,C48531,Wajan Anti Lengket,Rumah Tangga,374726,3,Transfer Bank,4,2023-03-17,0
AAFDB4B7,C74816,Charger Type-C,Elektronik,213334,1,COD,1,2023-08-05,0
A38F7D72,C66716,Wajan Anti Lengket,Rumah Tangga,499618,3,Kartu Kredit,1,2023-07-01,0
A15478F3,C17955,Celana Jogger,Fashion,37482,3,Transfer Bank,1,2023-06-13,0
8C7AA7FE,C40979,Smartwatch,Elektronik,439682,1,Transfer Bank,5,2024-01-10,0
27F4D9B7,C24583,Alat Vakum Mini,Otomotif,188968,1,Kartu Kredit,3,2024-02-27,0
8C119F6B,C87410,Hijab,Fashion,64651,3,Transfer Bank,1,2023-01-17,0
7B81D502,C41004,Charger Type-C,Elektronik,231480,3,Transfer Bank,3,2023-06-03,0
E354AC38,C94807,Power Bank,Elektronik,280261,3,ShopeePay,4,2023-03-26,0
D6BEDE61,C24865,Power Bank,Elektronik,144235,1,GoPay,1,2023-01-09,0
91D74C6C,C23558,Mie Instan Premium,Makanan & Minuman,104602,1,COD,2,2023-06-07,0
AFDFEAA0,C95395,Boneka Anime,Mainan,226915,2,Transfer Bank,2,2023-11-05,0
8C164675,C42275,Hand Sanitizer,Kesehatan,232511,1,Kartu Kredit,1,2023-05-12,0
9B217BB7,C60878,Charger Type-C,Elektronik,367482,1,Kartu Kredit,3,2023-08-06,0
8FD97C56,C74335,Vitamin C,Kesehatan,459501,3,ShopeePay,5,2024-01-16,0
F808A1BD,C65393,Hand Sanitizer,Kesehatan,492856,3,Transfer Bank,4,2023-05-20,0
ABBF84B1,C81925,RC Car,Mainan,323942,1,ShopeePay,3,2023-11-05,0
D1AC191B,C93982,Hoodie Polos,Fashion,138109,1,GoPay,4,2024-02-01,0
24C532AD,C92940,Dispenser Sabun,Rumah Tangga,447742,2,ShopeePay,2,2023-07-07,0
64B6BA3F,C57018,Power Bank,Elektronik,215011,3,GoPay,5,2023-10-20,0
9139C870,C35298,Skincare Toner,Kecantikan,346316,3,Transfer Bank,5,2023-08-07,0
D49AD2F6,C66692,Wajan Anti Lengket,Rumah Tangga,95910,2,COD,2,2023-09-03,0
8372BB04,C29816,Hoodie Polos,Fashion,311178,3,COD,5,2023-06-08,0
89E02933,C54298,Hand Sanitizer,Kesehatan,410184,1,Transfer Bank,3,2024-01-20,0
18D1F3B3,C11276,Wajan Anti Lengket,Rumah Tangga,349451,1,Transfer Bank,5,2023-05-21,1
1233AFD3,C54505,Hijab,Fashion,155712,3,COD,2,2024-03-25,0
F488D1C5,C34768,Baju Oversize,Fashion,327806,1,Transfer Bank,4,2023-11-30,0
01A82274,C54226,Dispenser Sabun,Rumah Tangga,125809,2,GoPay,4,2023-01-29,0
2CCAAD0E,C68617,Coklat Bubuk,Makanan & Minuman,72641,3,COD,5,2023-11-28,0
C41AD6D2,C25460,Baju Oversize,Fashion,131440,1,Kartu Kredit,3,2024-02-24,0
B5A19F2C,C69864,Masker KF94,Kesehatan,385048,3,Kartu Kredit,3,2023-06-27,0
27D256A4,C26046,Skincare Toner,Kecantikan,483121,2,Transfer Bank,3,2024-02-06,0
447011BB,C57717,Mie Instan Premium,Makanan & Minuman,194450,1,GoPay,5,2023-07-17,0
2F78373D,C37997,Masker KF94,Kesehatan,131063,3,COD,3,2024-03-25,0
7AAD2ED4,C51197,Skincare Toner,Kecantikan,365244,3,COD,1,2023-03-06,0
76CD6E65,C44488,Sunscreen SPF50,Kecantikan,40502,2,Kartu Kredit,2,2023-03-18,0
386DD174,C19112,Masker KF94,Kesehatan,329087,3,Transfer Bank,3,2023-05-19,0
E7EBEF31,C40787,Coklat Bubuk,Makanan & Minuman,475992,3,Kartu Kredit,3,2023-11-15,0
3E3ED041,C97586,Termometer Digital,Kesehatan,255401,2,Transfer Bank,1,2023-03-18,0
C206268C,C21969,Foundation,Kecantikan,175536,1,Kartu Kredit,2,2023-09-03,0
C18CABE7,C35454,Sunscreen SPF50,Kecantikan,353866,1,GoPay,5,2023-12-20,0
38DFD210,C99480,Lipstik Matte,Kecantikan,382761,2,Transfer Bank,5,2023-04-08,0
6639B0D5,C28243,Wajan Anti Lengket,Rumah Tangga,139860,3,Transfer Bank,4,2024-01-28,0
4C56ACD4,C75866,Hand Sanitizer,Kesehatan,375163,3,COD,5,2023-03-26,0
69CA8639,C85604,Granola,Makanan & Minuman,306108,1,COD,1,2023-04-25,0
B488A2F4,C30133,Termometer Digital,Kesehatan,420147,2,GoPay,2,2023-09-04,0
FA809F1C,C23989,Mie Instan Premium,Makanan & Minuman,138656,1,COD,1,2023-01-21,0
7D61B825,C58335,Granola,Makanan & Minuman,225487,2,Kartu Kredit,2,2024-02-26,0
58B58234,C29288,Charger Type-C,Elektronik,499186,2,Transfer Bank,4,2023-04-29,0
B49283ED,C94342,Sunscreen SPF50,Kecantikan,112939,2,COD,4,2024-03-19,0
316C2F47,C52652,Mie Instan Premium,Makanan & Minuman,430023,3,Kartu Kredit,4,2023-01-02,0
80BDF46E,C37758,Hoodie Polos,Fashion,272076,1,GoPay,3,2023-05-23,0
439EB6D0,C69174,Coklat Bubuk,Makanan & Minuman,418054,1,Transfer Bank,2,2023-10-18,0
FA5A6AB1,C70471,RC Car,Mainan,185112,1,Kartu Kredit,4,2023-07-30,0
0C788942,C27802,Tempat Sampah Mini,Rumah Tangga,235378,3,COD,4,2024-03-21,0
AE90B9E7,C23287,Wajan Anti Lengket,Rumah Tangga,452328,1,ShopeePay,4,2023-05-07,0
AF81AADC,C86760,Vitamin C,Kesehatan,499786,3,Transfer Bank,3,2023-07-24,0
C8B4DF5C,C61320,Termometer Digital,Kesehatan,381149,2,COD,5,2023-02-09,0
938BACBC,C39062,Kopi Literan,Makanan & Minuman,308536,3,Transfer Bank,5,2024-01-11,0
3271EF57,C50127,Lipstik Matte,Kecantikan,429100,1,ShopeePay,2,2024-02-17,0
5A235784,C57554,Termometer Digital,Kesehatan,299479,3,Kartu Kredit,4,2023-04-11,0
73CFFF45,C26932,Boneka Anime,Mainan,120112,2,GoPay,2,2024-02-17,0
2C7CC31A,C20590,Termometer Digital,Kesehatan,347594,1,Transfer Bank,5,2023-10-25,0
2012F508,C96021,Pengharum Mobil,Otomotif,424455,1,GoPay,3,2023-12-16,0
93CF8056,C90695,Hand Sanitizer,Kesehatan,67960,3,Kartu Kredit,1,2023-03-09,0
0A56F35F,C24701,Kopi Literan,Makanan & Minuman,270092,1,Kartu Kredit,4,2023-11-02,0
48A10439,C21424,Set Pisau Dapur,Rumah Tangga,253004,3,ShopeePay,4,2023-05-08,0
B9820BEF,C44093,Lipstik Matte,Kecantikan,488677,2,GoPay,4,2023-04-24,0
CE0B0290,C46101,Alat Vakum Mini,Otomotif,469813,2,Transfer Bank,4,2023-01-29,0
12BA6219,C34361,RC Car,Mainan,331797,3,Transfer Bank,2,2023-01-15,0
E0E4D417,C55014,Foundation,Kecantikan,65298,3,Kartu Kredit,5,2023-03-06,0
7145AAB9,C98756,Kopi Literan,Makanan & Minuman,339355,3,Transfer Bank,1,2024-03-10,1
4D6CB411,C27116,Power Bank,Elektronik,146289,3,GoPay,5,2023-02-23,0
07AC87BC,C55526,RC Car,Mainan,498049,2,COD,3,2023-07-27,0
03AE1102,C48560,Celana Jogger,Fashion,319585,1,ShopeePay,5,2023-04-25,0
14712452,C58094,Lipstik Matte,Kecantikan,106819,1,Transfer Bank,4,2023-06-08,0
FE5EFC5F,C95686,Hand Sanitizer,Kesehatan,431723,2,GoPay,4,2023-02-18,0
560A604B,C90210,Tempat Sampah Mini,Rumah Tangga,408326,3,ShopeePay,5,2023-04-02,0
89553EDA,C33600,Dispenser Sabun,Rumah Tangga,163580,3,ShopeePay,2,2023-10-25,0
2A99A551,C20558,Masker KF94,Kesehatan,130830,1,COD,4,2023-01-16,1
134A1784,C22555,RC Car,Mainan,423370,1,COD,4,2024-02-22,0
F3AC58C7,C34267,Termometer Digital,Kesehatan,424007,2,GoPay,2,2023-05-23,0
74DE0584,C49071,Skincare Toner,Kecantikan,282030,2,ShopeePay,4,2023-10-15,0
E05206A6,C34680,Sunscreen SPF50,Kecantikan,326099,3,Transfer Bank,2,2024-02-25,0
8E2A2789,C95653,Granola,Makanan & Minuman,104354,2,GoPay,2,2023-12-23,0
CAE11761,C81458,Sunscreen SPF50,Kecantikan,50918,2,COD,3,2023-10-02,0
3B763CE5,C34629,Power Bank,Elektronik,292765,2,Transfer Bank,4,2023-02-17,0
C28585F7,C61763,RC Car,Mainan,142044,1,Kartu Kredit,3,2024-01-03,0
5E5F56C6,C51923,Hoodie Polos,Fashion,311783,2,Transfer Bank,1,2023-06-16,0
7499D3A4,C28439,Puzzle 1000pcs,Mainan,36373,3,ShopeePay,2,2023-12-28,1
5E690096,C54072,Sunscreen SPF50,Kecantikan,79438,1,ShopeePay,4,2024-03-18,0
F0C05A45,C61313,Lipstik Matte,Kecantikan,363336,1,COD,4,2023-07-09,0
2B2235E5,C68184,Mainan Edukasi,Mainan,445962,3,COD,3,2023-12-14,0
D6531367,C77958,Headphone Bluetooth,Elektronik,206103,3,Transfer Bank,1,2024-03-25,1
37273155,C66946,Smartwatch,Elektronik,182000,3,COD,5,2023-11-07,0
5A2E100F,C47918,RC Car,Mainan,193021,2,ShopeePay,5,2023-01-17,0
1B48EB57,C28702,Set Pisau Dapur,Rumah Tangga,434956,2,GoPay,1,2023-01-14,0
5777356E,C60275,Lipstik Matte,Kecantikan,217275,2,ShopeePay,5,2023-08-09,0
A279EC4B,C30913,Headphone Bluetooth,Elektronik,67022,3,Kartu Kredit,4,2023-07-17,0
C6E2105D,C17895,Headphone Bluetooth,Elektronik,147826,2,Kartu Kredit,1,2023-06-07,0
14FDD163,C22109,Lipstik Matte,Kecantikan,111096,3,GoPay,2,2023-06-25,0
6C458799,C18314,Alat Vakum Mini,Otomotif,359188,2,ShopeePay,4,2023-07-16,0
342DF908,C54051,Alat Vakum Mini,Otomotif,276703,2,Kartu Kredit,5,2023-10-05,0
FF89F594,C96018,Pengharum Mobil,Otomotif,114233,3,COD,4,2023-02-15,0
EF37B845,C87374,Alat Vakum Mini,Otomotif,365191,3,GoPay,3,2023-09-12,0
8A043F1F,C94324,Hijab,Fashion,50330,2,Kartu Kredit,4,2023-12-12,0
090758B9,C81245,Sunscreen SPF50,Kecantikan,71127,2,Kartu Kredit,2,2023-12-30,0
0204BBE4,C99819,Headphone Bluetooth,Elektronik,472287,3,COD,5,2023-01-16,1
1D3A7D63,C46608,Alat Vakum Mini,Otomotif,456778,3,GoPay,2,2023-12-11,0
A089A817,C39408,Lipstik Matte,Kecantikan,120051,2,Transfer Bank,4,2023-11-07,0
92C5B737,C23818,Sarung Jok,Otomotif,353195,2,COD,2,2023-11-17,0
EEAE7ED7,C27154,Granola,Makanan & Minuman,418745,1,COD,5,2023-12-24,0
A1FC55BA,C74271,Celana Jogger,Fashion,451666,1,ShopeePay,5,2023-04-19,0
9B9D1A0B,C14066,Lipstik Matte,Kecantikan,499787,2,Kartu Kredit,5,2023-03-19,0
